Landscape,ForestCover,Point,Forest300,Dist,coffee300,Branch,BranchReplicate,TotalFruits,CBB,Sub_Fruto,Bean,BeanSize,BeanDamage,BeanDamage_Percentage,Adults,Brood,id
P12,30,30,33.93,15.81,29.48,T,T6,66,5,2,a,10,10,100,0,0,P12_30_T6
P12,30,30,33.93,15.81,29.48,T,T6,66,5,2,b,10,0,0,1,1,P12_30_T6
P12,30,30,33.93,15.81,29.48,T,T6,66,5,3,a,10,10,100,0,0,P12_30_T6
P12,30,30,33.93,15.81,29.48,T,T6,66,5,3,b,10,0,0,0,0,P12_30_T6
P12,30,30,33.93,15.81,29.48,T,T6,66,5,4,a,9,9,100,1,1,P12_30_T6
P12,30,30,33.93,15.81,29.48,T,T6,66,5,4,b,9,0,0,0,0,P12_30_T6
P12,30,30,33.93,15.81,29.48,T,T6,66,5,5,a,9,6,66.66666667,1,0,P12_30_T6
P12,30,30,33.93,15.81,29.48,T,T6,66,5,5,b,9,0,0,0,0,P12_30_T6
P12,30,30,33.93,15.81,29.48,T,T9,54,1,1,a,10,2,20,0,0,P12_30_T9
P12,30,30,33.93,15.81,29.48,T,T9,54,1,1,b,10,0,0,0,0,P12_30_T9
P12,30,30,33.93,15.81,29.48,T,T10,66,16,1,a,12,6,50,1,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,1,b,12,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,2,a,12,1,8.333333333,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,2,b,12,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,3,a,12,12,100,4,1,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,3,b,12,12,100,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,4,a,10,4,40,0,1,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,4,b,10,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,5,a,12,4,33.33333333,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,5,b,12,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,6,a,11,3,27.27272727,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,6,b,11,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,7,a,11,2,18.18181818,1,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,7,b,11,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,8,a,12,3,25,1,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,8,b,12,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,9,a,9,2,22.22222222,1,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,9,b,9,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,10,a,10,10,100,2,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,10,b,10,10,100,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,11,a,10,4,40,1,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,11,b,10,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,12,a,11,1,9.090909091,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,12,b,11,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,13,a,11,5,45.45454545,1,1,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,13,b,11,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,14,a,11,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,14,b,11,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,15,a,10,3,30,1,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,15,b,10,0,0,0,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,16,a,9,3,33.33333333,1,0,P12_30_T10
P12,30,30,33.93,15.81,29.48,T,T10,66,16,16,NA,NA,NA,NA,NA,NA,P12_30_T10
P12,30,30,33.93,15.81,29.48,C,C1,28,3,1,a,10,4,40,1,0,P12_30_C1
P12,30,30,33.93,15.81,29.48,C,C1,28,3,1,b,10,0,0,0,0,P12_30_C1
P12,30,30,33.93,15.81,29.48,C,C1,28,3,2,a,10,0,0,0,0,P12_30_C1
P12,30,30,33.93,15.81,29.48,C,C1,28,3,2,b,10,0,0,0,0,P12_30_C1
P12,30,30,33.93,15.81,29.48,C,C1,28,3,3,a,11,9,81.81818182,9,1,P12_30_C1
P12,30,30,33.93,15.81,29.48,C,C1,28,3,3,b,11,2,18.18181818,1,0,P12_30_C1
P12,30,30,33.93,15.81,29.48,C,C2,83,3,1,a,11,1,9.090909091,0,0,P12_30_C2
P12,30,30,33.93,15.81,29.48,C,C2,83,3,1,b,11,0,0,0,0,P12_30_C2
P12,30,30,33.93,15.81,29.48,C,C2,83,3,2,a,10,5,50,1,1,P12_30_C2
P12,30,30,33.93,15.81,29.48,C,C2,83,3,2,b,10,0,0,0,0,P12_30_C2
P12,30,30,33.93,15.81,29.48,C,C2,83,3,3,a,9,0,0,0,0,P12_30_C2
P12,30,30,33.93,15.81,29.48,C,C2,83,3,3,b,9,0,0,0,0,P12_30_C2
P12,30,30,33.93,15.81,29.48,C,C3,34,3,1,a,10,2,20,1,0,P12_30_C3
P12,30,30,33.93,15.81,29.48,C,C3,34,3,1,b,10,0,0,0,0,P12_30_C3
P12,30,30,33.93,15.81,29.48,C,C3,34,3,2,a,9,3,33.33333333,7,1,P12_30_C3
P12,30,30,33.93,15.81,29.48,C,C3,34,3,2,b,9,9,100,0,0,P12_30_C3
P12,30,30,33.93,15.81,29.48,C,C3,34,3,3,a,9,0,0,0,0,P12_30_C3
P12,30,30,33.93,15.81,29.48,C,C3,34,3,3,b,9,0,0,0,0,P12_30_C3
P12,30,30,33.93,15.81,29.48,C,C6,51,19,1,a,10,10,100,11,1,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,1,b,10,10,100,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,2,a,10,4,40,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,2,b,10,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,3,a,9,5,55.55555556,1,1,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,3,b,9,5,55.55555556,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,4,a,9,8,88.88888889,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,4,b,9,3,33.33333333,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,5,a,10,9,90,2,1,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,5,b,10,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,6,a,11,2,18.18181818,1,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,6,b,11,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,7,a,9,9,100,1,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,7,b,9,9,100,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,8,a,9,9,100,0,1,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,8,b,9,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,9,a,9,6,66.66666667,1,1,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,9,b,9,2,22.22222222,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,10,a,10,10,100,0,1,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,10,b,10,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,11,a,10,4,40,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,11,b,10,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,12,a,9,4,44.44444444,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,12,b,9,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,13,a,8,8,100,1,1,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,13,b,8,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,14,a,10,10,100,1,1,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,14,b,10,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,15,a,9,5,55.55555556,1,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,15,b,9,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,16,a,9,4,44.44444444,1,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,16,b,9,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,17,a,10,3,30,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,17,b,10,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,18,a,9,9,100,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,18,b,9,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,19,a,10,2,20,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C6,51,19,19,b,10,0,0,0,0,P12_30_C6
P12,30,30,33.93,15.81,29.48,C,C8,28,1,1,a,10,10,100,1,0,P12_30_C8
P12,30,30,33.93,15.81,29.48,C,C8,28,1,1,b,10,10,100,0,0,P12_30_C8
P12,30,30,33.93,15.81,29.48,C,C10,64,18,1,a,10,10,100,1,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,1,b,10,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,2,a,11,8,72.72727273,1,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,2,b,11,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,3,a,11,4,36.36363636,1,1,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,3,b,11,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,4,a,9,4,44.44444444,1,1,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,4,b,NA,NA,NA,NA,NA,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,5,a,8,8,100,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,5,b,NA,NA,NA,NA,NA,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,6,a,9,2,22.22222222,0,1,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,6,b,9,4,44.44444444,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,7,a,10,4,40,1,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,7,b,10,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,8,a,11,4,36.36363636,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,8,b,11,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,9,a,10,6,60,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,9,b,10,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,10,a,10,4,40,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,10,b,10,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,11,a,11,2,18.18181818,2,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,11,b,11,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,12,a,11,11,100,2,1,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,12,b,11,11,100,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,13,a,11,5,45.45454545,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,13,b,11,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,14,a,11,11,100,6,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,14,b,11,11,100,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,15,a,12,8,66.66666667,0,1,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,15,b,12,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,16,a,11,8,72.72727273,1,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,16,b,11,0,0,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,17,a,11,4,36.36363636,0,1,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,17,b,11,5,45.45454545,0,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,18,a,9,5,55.55555556,1,0,P12_30_C10
P12,30,30,33.93,15.81,29.48,C,C10,64,18,18,b,9,0,0,0,0,P12_30_C10
P12,30,60,57.02,3,40.17,T,T2,32,2,1,a,11,11,100,8,1,P12_60_T2
P12,30,60,57.02,3,40.17,T,T2,32,2,1,b,11,11,100,0,0,P12_60_T2
P12,30,60,57.02,3,40.17,T,T2,32,2,2,a,10,0,0,0,0,P12_60_T2
P12,30,60,57.02,3,40.17,T,T2,32,2,2,b,10,0,0,0,0,P12_60_T2
P12,30,60,57.02,3,40.17,T,T3,28,2,1,a,10,1,10,0,0,P12_60_T3
P12,30,60,57.02,3,40.17,T,T3,28,2,1,b,10,0,0,0,0,P12_60_T3
P12,30,60,57.02,3,40.17,T,T3,28,2,2,a,10,0,0,0,0,P12_60_T3
P12,30,60,57.02,3,40.17,T,T3,28,2,2,b,10,0,0,0,0,P12_60_T3
P12,30,60,57.02,3,40.17,T,T4,15,1,1,a,9,9,100,0,0,P12_60_T4
P12,30,60,57.02,3,40.17,T,T4,15,1,1,b,9,0,0,0,0,P12_60_T4
P12,30,60,57.02,3,40.17,T,T5,23,2,1,a,11,3,27.27272727,1,0,P12_60_T5
P12,30,60,57.02,3,40.17,T,T5,23,2,1,b,11,0,0,0,0,P12_60_T5
P12,30,60,57.02,3,40.17,T,T5,23,2,2,a,11,0,0,0,0,P12_60_T5
P12,30,60,57.02,3,40.17,T,T5,23,2,1,b,11,0,0,0,0,P12_60_T5
P12,30,60,57.02,3,40.17,T,T6,45,3,1,a,13,13,100,0,0,P12_60_T6
P12,30,60,57.02,3,40.17,T,T6,45,3,1,b,13,0,0,0,0,P12_60_T6
P12,30,60,57.02,3,40.17,T,T6,45,3,2,a,10,10,100,0,0,P12_60_T6
P12,30,60,57.02,3,40.17,T,T6,45,3,2,b,10,10,100,0,0,P12_60_T6
P12,30,60,57.02,3,40.17,T,T6,45,3,3,a,10,10,100,0,0,P12_60_T6
P12,30,60,57.02,3,40.17,T,T6,45,3,3,b,10,10,100,0,0,P12_60_T6
P12,30,60,57.02,3,40.17,T,T9,14,7,1,a,10,0,0,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,1,b,8,0,0,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,2,a,9,0,0,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,2,b,9,0,0,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,3,a,9,9,100,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,3,b,9,9,100,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,4,a,7,5,71.42857143,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,4,b,NA,NA,NA,NA,NA,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,5,a,9,9,100,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,5,b,9,9,100,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,6,a,9,9,100,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T9,14,7,6,b,9,9,100,0,0,P12_60_T9
P12,30,60,57.02,3,40.17,T,T10,42,1,1,a,9,9,100,1,0,P12_60_T10
P12,30,60,57.02,3,40.17,T,T10,42,1,1,b,9,9,100,0,0,P12_60_T10
P12,30,60,57.02,3,40.17,C,C5,44,4,1,a,10,5,50,1,0,P12_60_C5
P12,30,60,57.02,3,40.17,C,C5,44,4,1,b,10,0,0,0,0,P12_60_C5
P12,30,60,57.02,3,40.17,C,C5,44,4,2,a,11,11,100,9,1,P12_60_C5
P12,30,60,57.02,3,40.17,C,C5,44,4,2,b,11,0,0,0,0,P12_60_C5
P12,30,60,57.02,3,40.17,C,C5,44,4,3,a,11,11,100,1,0,P12_60_C5
P12,30,60,57.02,3,40.17,C,C5,44,4,3,b,11,0,0,0,0,P12_60_C5
P12,30,60,57.02,3,40.17,C,C5,44,4,4,a,9,0,0,0,0,P12_60_C5
P12,30,60,57.02,3,40.17,C,C5,44,4,4,b,9,0,0,0,0,P12_60_C5
P12,30,60,57.02,3,40.17,C,C7,19,3,1,a,10,0,0,1,0,P12_60_C7
P12,30,60,57.02,3,40.17,C,C7,19,3,1,b,10,0,0,0,0,P12_60_C7
P12,30,60,57.02,3,40.17,C,C7,19,3,2,a,10,10,100,1,0,P12_60_C7
P12,30,60,57.02,3,40.17,C,C7,19,3,2,b,10,0,0,0,0,P12_60_C7
P12,30,60,57.02,3,40.17,C,C7,19,3,3,a,10,10,100,0,1,P12_60_C7
P12,30,60,57.02,3,40.17,C,C7,19,3,3,b,10,0,0,0,0,P12_60_C7
P19,55,10,13.13,25.5,55.73,T,T4,16,1,1,a,7,7,100,1,0,P19_10_T4
P19,55,10,13.13,25.5,55.73,T,T4,16,1,1,b,7,3,42.85714286,0,0,P19_10_T4
P19,55,10,13.13,25.5,55.73,T,T6,27,1,1,a,10,10,100,1,0,P19_10_T6
P19,55,10,13.13,25.5,55.73,T,T6,27,1,1,b,10,10,100,0,0,P19_10_T6
P19,55,10,13.13,25.5,55.73,T,T7,21,1,1,a,8,8,100,1,0,P19_10_T7
P19,55,10,13.13,25.5,55.73,T,T7,21,1,1,b,8,8,100,0,0,P19_10_T7
P19,55,10,13.13,25.5,55.73,T,T9,58,8,1,a,7,4,57.14285714,1,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,1,b,NA,NA,NA,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,2,a,9,3,33.33333333,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,2,b,9,0,0,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,3,a,8,8,100,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,3,b,8,8,100,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,4,a,9,9,100,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,4,b,9,9,100,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,5,a,9,0,0,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,5,b,9,0,0,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,6,a,7,0,0,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,6,b,7,0,0,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,7,a,9,4,44.44444444,1,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,7,b,9,0,0,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,8,a,8,8,100,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,T,T9,58,8,8,b,8,0,0,0,0,P19_10_T9
P19,55,10,13.13,25.5,55.73,C,C2,27,4,1,a,9,2,22.22222222,1,0,P19_10_C2
P19,55,10,13.13,25.5,55.73,C,C2,27,4,1,b,9,0,0,0,0,P19_10_C2
P19,55,10,13.13,25.5,55.73,C,C2,27,4,2,a,12,11,91.66666667,8,0,P19_10_C2
P19,55,10,13.13,25.5,55.73,C,C2,27,4,2,b,12,0,0,0,0,P19_10_C2
P19,55,10,13.13,25.5,55.73,C,C2,27,4,3,a,10,8,80,3,0,P19_10_C2
P19,55,10,13.13,25.5,55.73,C,C2,27,4,3,b,10,0,0,0,0,P19_10_C2
P19,55,10,13.13,25.5,55.73,C,C2,27,4,4,a,10,0,0,0,0,P19_10_C2
P19,55,10,13.13,25.5,55.73,C,C2,27,4,4,b,10,0,0,0,0,P19_10_C2
P19,55,10,13.13,25.5,55.73,C,C3,22,2,1,a,13,4,30.76923077,1,0,P19_10_C3
P19,55,10,13.13,25.5,55.73,C,C3,22,2,1,b,13,0,0,0,0,P19_10_C3
P19,55,10,13.13,25.5,55.73,C,C3,22,2,2,a,9,6,66.66666667,1,1,P19_10_C3
P19,55,10,13.13,25.5,55.73,C,C3,22,2,2,b,9,0,0,0,0,P19_10_C3
P19,55,10,13.13,25.5,55.73,C,C3,22,2,3,a,13,0,0,0,0,P19_10_C3
P19,55,10,13.13,25.5,55.73,C,C3,22,2,3,b,13,0,0,0,0,P19_10_C3
P19,55,10,13.13,25.5,55.73,C,C5,11,1,1,a,9,7,77.77777778,0,0,P19_10_C5
P19,55,10,13.13,25.5,55.73,C,C5,11,1,1,b,9,0,0,0,0,P19_10_C5
P19,55,10,13.13,25.5,55.73,C,C7,51,4,1,a,8,0,0,1,0,P19_10_C7
P19,55,10,13.13,25.5,55.73,C,C7,51,4,1,b,8,0,0,0,0,P19_10_C7
P19,55,10,13.13,25.5,55.73,C,C7,51,4,2,a,10,4,40,0,0,P19_10_C7
P19,55,10,13.13,25.5,55.73,C,C7,51,4,2,b,10,0,0,0,0,P19_10_C7
P19,55,10,13.13,25.5,55.73,C,C7,51,4,3,a,10,10,100,3,1,P19_10_C7
P19,55,10,13.13,25.5,55.73,C,C7,51,4,3,b,10,10,100,0,0,P19_10_C7
P19,55,10,13.13,25.5,55.73,C,C7,51,4,4,a,10,0,0,0,0,P19_10_C7
P19,55,10,13.13,25.5,55.73,C,C7,51,4,4,b,10,0,0,0,0,P19_10_C7
P19,55,60,55.21,45.28,44.79,T,T3,17,1,1,a,10,8,80,0,0,P19_60_T3
P19,55,60,55.21,45.28,44.79,T,T3,17,1,1,b,10,2,20,0,0,P19_60_T3
P19,55,60,55.21,45.28,44.79,T,T4,28,1,1,a,9,4,44.44444444,0,0,P19_60_T4
P19,55,60,55.21,45.28,44.79,T,T4,28,1,1,b,9,0,0,0,0,P19_60_T4
P19,55,60,55.21,45.28,44.79,T,T6,46,2,1,a,10,3,30,1,0,P19_60_T6
P19,55,60,55.21,45.28,44.79,T,T6,46,2,1,b,10,0,0,0,0,P19_60_T6
P19,55,60,55.21,45.28,44.79,T,T6,46,2,2,a,8,0,0,0,0,P19_60_T6
P19,55,60,55.21,45.28,44.79,T,T6,46,2,2,b,8,0,0,0,0,P19_60_T6
P19,55,60,55.21,45.28,44.79,T,T10,30,2,1,a,8,0,0,0,0,P19_60_T10
P19,55,60,55.21,45.28,44.79,T,T10,30,2,1,b,8,0,0,0,0,P19_60_T10
P19,55,60,55.21,45.28,44.79,T,T10,30,2,2,a,6,0,0,0,0,P19_60_T10
P19,55,60,55.21,45.28,44.79,T,T10,30,2,2,b,6,0,0,0,0,P19_60_T10
P19,55,60,55.21,45.28,44.79,C,C1,52,1,1,a,11,0,0,1,0,P19_60_C1
P19,55,60,55.21,45.28,44.79,C,C1,52,1,1,b,11,0,0,0,0,P19_60_C1
P19,55,60,55.21,45.28,44.79,C,C3,18,6,1,a,11,11,100,3,1,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,1,b,11,0,0,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,2,a,7,0,0,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,2,b,7,0,0,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,3,a,10,3,30,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,3,b,10,0,0,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,4,a,12,5,41.66666667,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,4,b,12,0,0,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,5,a,10,3,30,1,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,5,b,10,0,0,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,6,a,8,2,25,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C3,18,6,6,b,8,0,0,0,0,P19_60_C3
P19,55,60,55.21,45.28,44.79,C,C6,30,4,1,a,7,7,100,0,1,P19_60_C6
P19,55,60,55.21,45.28,44.79,C,C6,30,4,2,a,10,10,100,0,0,P19_60_C6
P19,55,60,55.21,45.28,44.79,C,C6,30,4,3,a,10,10,100,1,0,P19_60_C6
P19,55,60,55.21,45.28,44.79,C,C6,30,4,3,b,10,10,100,0,0,P19_60_C6
P19,55,60,55.21,45.28,44.79,C,C6,30,4,4,a,9,9,100,1,1,P19_60_C6
P19,55,60,55.21,45.28,44.79,C,C6,30,4,4,b,9,9,100,0,0,P19_60_C6
P19,55,60,55.21,45.28,44.79,C,C8,32,1,1,a,11,11,100,1,0,P19_60_C8
P19,55,60,55.21,45.28,44.79,C,C8,32,1,1,b,11,0,0,0,0,P19_60_C8
P19,55,60,55.21,45.28,44.79,C,C10,24,1,1,a,10,10,100,1,0,P19_60_C10
P19,55,60,55.21,45.28,44.79,C,C10,24,1,1,b,10,10,100,0,0,P19_60_C10
P27,29,10,12.31,18.03,76.49,T,T1,21,3,1,a,10,2,20,1,1,P27_10_T1
P27,29,10,12.31,18.03,76.49,T,T1,21,3,1,b,10,0,0,0,0,P27_10_T1
P27,29,10,12.31,18.03,76.49,T,T1,21,3,2,a,9,9,100,0,1,P27_10_T1
P27,29,10,12.31,18.03,76.49,T,T1,21,3,2,b,9,0,0,0,0,P27_10_T1
P27,29,10,12.31,18.03,76.49,T,T1,21,3,3,a,9,5,55.55555556,1,1,P27_10_T1
P27,29,10,12.31,18.03,76.49,T,T1,21,3,3,b,9,0,0,0,0,P27_10_T1
P27,29,10,12.31,18.03,76.49,T,T2,58,9,1,a,8,2,25,1,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,1,b,8,0,0,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,2,a,8,8,100,1,1,P27_10_T2
